,Date,CRWD,DDOG,SNOW,SOFI,UPST,^GSPC
375,2019-06-03,0.0,0.0,0.0,0.0,0.0,2744.449951171875
376,2019-06-04,0.0,0.0,0.0,0.0,0.0,2803.27001953125
377,2019-06-05,0.0,0.0,0.0,0.0,0.0,2826.14990234375
378,2019-06-06,0.0,0.0,0.0,0.0,0.0,2843.489990234375
379,2019-06-07,0.0,0.0,0.0,0.0,0.0,2873.340087890625
380,2019-06-10,0.0,0.0,0.0,0.0,0.0,2886.72998046875
381,2019-06-11,0.0,0.0,0.0,0.0,0.0,2885.719970703125
382,2019-06-12,58.0,0.0,0.0,0.0,0.0,2879.840087890625
383,2019-06-13,67.55999755859375,0.0,0.0,0.0,0.0,2891.639892578125
384,2019-06-14,64.16000366210938,0.0,0.0,0.0,0.0,2886.97998046875
385,2019-06-17,70.01000213623047,0.0,0.0,0.0,0.0,2889.669921875
386,2019-06-18,76.5,0.0,0.0,0.0,0.0,2917.75
387,2019-06-19,77.22000122070312,0.0,0.0,0.0,0.0,2926.4599609375
388,2019-06-20,74.8499984741211,0.0,0.0,0.0,0.0,2954.179931640625
389,2019-06-21,72.2300033569336,0.0,0.0,0.0,0.0,2950.4599609375
390,2019-06-24,67.97000122070312,0.0,0.0,0.0,0.0,2945.35009765625
391,2019-06-25,61.52000045776367,0.0,0.0,0.0,0.0,2917.3798828125
392,2019-06-26,62.650001525878906,0.0,0.0,0.0,0.0,2913.780029296875
393,2019-06-27,63.279998779296875,0.0,0.0,0.0,0.0,2924.919921875
394,2019-06-28,68.29000091552734,0.0,0.0,0.0,0.0,2941.760009765625
395,2019-07-01,63.20000076293945,0.0,0.0,0.0,0.0,2964.330078125
396,2019-07-02,64.5199966430664,0.0,0.0,0.0,0.0,2973.010009765625
397,2019-07-03,67.23999786376953,0.0,0.0,0.0,0.0,2995.820068359375
398,2019-07-05,67.20999908447266,0.0,0.0,0.0,0.0,2990.409912109375
399,2019-07-08,66.91000366210938,0.0,0.0,0.0,0.0,2975.949951171875
400,2019-07-09,68.44999694824219,0.0,0.0,0.0,0.0,2979.6298828125
401,2019-07-10,74.33999633789062,0.0,0.0,0.0,0.0,2993.070068359375
402,2019-07-11,70.87999725341797,0.0,0.0,0.0,0.0,2999.909912109375
403,2019-07-12,73.5,0.0,0.0,0.0,0.0,3013.77001953125
404,2019-07-15,71.5999984741211,0.0,0.0,0.0,0.0,3014.300048828125
405,2019-07-16,69.54000091552734,0.0,0.0,0.0,0.0,3004.0400390625
406,2019-07-17,71.0,0.0,0.0,0.0,0.0,2984.419921875
407,2019-07-18,72.75,0.0,0.0,0.0,0.0,2995.110107421875
408,2019-07-19,83.5199966430664,0.0,0.0,0.0,0.0,2976.610107421875
409,2019-07-22,87.68000030517578,0.0,0.0,0.0,0.0,2985.030029296875
410,2019-07-23,86.73999786376953,0.0,0.0,0.0,0.0,3005.469970703125
411,2019-07-24,87.45999908447266,0.0,0.0,0.0,0.0,3019.56005859375
412,2019-07-25,92.27999877929688,0.0,0.0,0.0,0.0,3003.669921875
413,2019-07-26,92.87999725341797,0.0,0.0,0.0,0.0,3025.860107421875
414,2019-07-29,87.2300033569336,0.0,0.0,0.0,0.0,3020.969970703125
415,2019-07-30,94.0,0.0,0.0,0.0,0.0,3013.179931640625
416,2019-07-31,89.06999969482422,0.0,0.0,0.0,0.0,2980.3798828125
417,2019-08-01,91.52999877929688,0.0,0.0,0.0,0.0,2953.56005859375
418,2019-08-02,88.01000213623047,0.0,0.0,0.0,0.0,2932.050048828125
419,2019-08-05,85.4800033569336,0.0,0.0,0.0,0.0,2844.739990234375
420,2019-08-06,85.23999786376953,0.0,0.0,0.0,0.0,2881.77001953125
421,2019-08-07,84.22000122070312,0.0,0.0,0.0,0.0,2883.97998046875
422,2019-08-08,91.6500015258789,0.0,0.0,0.0,0.0,2938.090087890625
423,2019-08-09,94.9000015258789,0.0,0.0,0.0,0.0,2918.64990234375
424,2019-08-12,93.01000213623047,0.0,0.0,0.0,0.0,2882.699951171875
425,2019-08-13,99.6500015258789,0.0,0.0,0.0,0.0,2926.320068359375
426,2019-08-14,94.0199966430664,0.0,0.0,0.0,0.0,2840.60009765625
427,2019-08-15,93.66000366210938,0.0,0.0,0.0,0.0,2847.60009765625
428,2019-08-16,96.05000305175781,0.0,0.0,0.0,0.0,2888.679931640625
429,2019-08-19,99.38999938964844,0.0,0.0,0.0,0.0,2923.64990234375
430,2019-08-20,99.16000366210938,0.0,0.0,0.0,0.0,2900.510009765625
431,2019-08-21,96.58000183105469,0.0,0.0,0.0,0.0,2924.429931640625
432,2019-08-22,92.97000122070312,0.0,0.0,0.0,0.0,2922.949951171875
433,2019-08-23,88.43000030517578,0.0,0.0,0.0,0.0,2847.110107421875
434,2019-08-26,88.87999725341797,0.0,0.0,0.0,0.0,2878.3798828125
435,2019-08-27,84.08000183105469,0.0,0.0,0.0,0.0,2869.159912109375
436,2019-08-28,86.98999786376953,0.0,0.0,0.0,0.0,2887.93994140625
437,2019-08-29,83.81999969482422,0.0,0.0,0.0,0.0,2924.580078125
438,2019-08-30,81.27999877929688,0.0,0.0,0.0,0.0,2926.4599609375
439,2019-09-03,83.76000213623047,0.0,0.0,0.0,0.0,2906.27001953125
440,2019-09-04,85.30999755859375,0.0,0.0,0.0,0.0,2937.780029296875
441,2019-09-05,86.8499984741211,0.0,0.0,0.0,0.0,2976.0
442,2019-09-06,75.9800033569336,0.0,0.0,0.0,0.0,2978.7099609375
443,2019-09-09,67.0999984741211,0.0,0.0,0.0,0.0,2978.429931640625
444,2019-09-10,71.6500015258789,0.0,0.0,0.0,0.0,2979.389892578125
445,2019-09-11,69.11000061035156,0.0,0.0,0.0,0.0,3000.929931640625
446,2019-09-12,69.66000366210938,0.0,0.0,0.0,0.0,3009.570068359375
447,2019-09-13,64.86000061035156,0.0,0.0,0.0,0.0,3007.389892578125
448,2019-09-16,67.86000061035156,0.0,0.0,0.0,0.0,2997.9599609375
449,2019-09-17,71.04000091552734,0.0,0.0,0.0,0.0,3005.699951171875
450,2019-09-18,70.8499984741211,0.0,0.0,0.0,0.0,3006.72998046875
451,2019-09-19,68.93000030517578,37.54999923706055,0.0,0.0,0.0,3006.7900390625
452,2019-09-20,66.97000122070312,36.150001525878906,0.0,0.0,0.0,2992.070068359375
453,2019-09-23,66.91000366210938,36.11000061035156,0.0,0.0,0.0,2991.780029296875
454,2019-09-24,62.52000045776367,34.5,0.0,0.0,0.0,2966.60009765625
455,2019-09-25,62.02000045776367,35.25,0.0,0.0,0.0,2984.8701171875
456,2019-09-26,58.29999923706055,32.439998626708984,0.0,0.0,0.0,2977.6201171875
457,2019-09-27,53.459999084472656,32.27000045776367,0.0,0.0,0.0,2961.7900390625
458,2019-09-30,58.310001373291016,33.90999984741211,0.0,0.0,0.0,2976.739990234375
459,2019-10-01,57.88999938964844,32.38999938964844,0.0,0.0,0.0,2940.25
460,2019-10-02,56.630001068115234,31.100000381469727,0.0,0.0,0.0,2887.610107421875
461,2019-10-03,62.13999938964844,32.88999938964844,0.0,0.0,0.0,2910.6298828125
462,2019-10-04,63.84000015258789,34.720001220703125,0.0,0.0,0.0,2952.010009765625
463,2019-10-07,68.77999877929688,36.810001373291016,0.0,0.0,0.0,2938.7900390625
464,2019-10-08,65.30000305175781,35.45000076293945,0.0,0.0,0.0,2893.06005859375
465,2019-10-09,63.08000183105469,36.75,0.0,0.0,0.0,2919.39990234375
466,2019-10-10,61.40999984741211,35.599998474121094,0.0,0.0,0.0,2938.1298828125
467,2019-10-11,60.27000045776367,35.66999816894531,0.0,0.0,0.0,2970.27001953125
468,2019-10-14,54.52000045776367,33.09000015258789,0.0,0.0,0.0,2966.14990234375
469,2019-10-15,55.209999084472656,34.79999923706055,0.0,0.0,0.0,2995.679931640625
470,2019-10-16,52.029998779296875,32.20000076293945,0.0,0.0,0.0,2989.68994140625
471,2019-10-17,50.439998626708984,33.959999084472656,0.0,0.0,0.0,2997.949951171875
472,2019-10-18,47.040000915527344,31.56999969482422,0.0,0.0,0.0,2986.199951171875
473,2019-10-21,47.400001525878906,30.010000228881836,0.0,0.0,0.0,3006.719970703125
474,2019-10-22,46.20000076293945,28.040000915527344,0.0,0.0,0.0,2995.989990234375
475,2019-10-23,47.869998931884766,28.760000228881836,0.0,0.0,0.0,3004.52001953125
476,2019-10-24,51.84000015258789,32.5,0.0,0.0,0.0,3010.2900390625
477,2019-10-25,50.11000061035156,34.29999923706055,0.0,0.0,0.0,3022.550048828125
478,2019-10-28,47.95000076293945,33.279998779296875,0.0,0.0,0.0,3039.419921875
479,2019-10-29,47.79999923706055,33.650001525878906,0.0,0.0,0.0,3036.889892578125
480,2019-10-30,51.44499969482422,34.810001373291016,0.0,0.0,0.0,3046.77001953125
481,2019-10-31,49.90999984741211,33.59000015258789,0.0,0.0,0.0,3037.56005859375
482,2019-11-01,48.5,34.02000045776367,0.0,0.0,0.0,3066.909912109375
483,2019-11-04,49.650001525878906,34.439998626708984,0.0,0.0,0.0,3078.27001953125
484,2019-11-05,48.70000076293945,34.90999984741211,0.0,0.0,0.0,3074.6201171875
485,2019-11-06,47.83000183105469,33.060001373291016,0.0,0.0,0.0,3076.780029296875
486,2019-11-07,45.5,31.290000915527344,0.0,0.0,0.0,3085.179931640625
487,2019-11-08,47.209999084472656,32.810001373291016,0.0,0.0,0.0,3093.080078125
488,2019-11-11,46.20000076293945,33.54999923706055,0.0,0.0,0.0,3087.010009765625
489,2019-11-12,47.04999923706055,34.400001525878906,0.0,0.0,0.0,3091.840087890625
490,2019-11-13,52.0,40.189998626708984,0.0,0.0,0.0,3094.0400390625
491,2019-11-14,52.72999954223633,41.369998931884766,0.0,0.0,0.0,3096.6298828125
492,2019-11-15,59.75,40.630001068115234,0.0,0.0,0.0,3120.4599609375
493,2019-11-18,57.06999969482422,40.31999969482422,0.0,0.0,0.0,3122.030029296875
494,2019-11-19,56.0,39.150001525878906,0.0,0.0,0.0,3120.179931640625
495,2019-11-20,54.880001068115234,38.400001525878906,0.0,0.0,0.0,3108.4599609375
496,2019-11-21,53.77000045776367,40.029998779296875,0.0,0.0,0.0,3103.5400390625
497,2019-11-22,54.20000076293945,41.040000915527344,0.0,0.0,0.0,3110.2900390625
498,2019-11-25,55.84000015258789,42.810001373291016,0.0,0.0,0.0,3133.639892578125
499,2019-11-26,55.58000183105469,40.54999923706055,0.0,0.0,0.0,3140.52001953125
500,2019-11-27,56.290000915527344,41.86000061035156,0.0,0.0,0.0,3153.6298828125
501,2019-11-29,58.0,40.77000045776367,0.0,0.0,0.0,3140.97998046875
502,2019-12-02,55.0099983215332,39.599998474121094,0.0,0.0,0.0,3113.8701171875
503,2019-12-03,57.369998931884766,37.77000045776367,0.0,0.0,0.0,3093.199951171875
504,2019-12-04,54.97999954223633,36.91999816894531,0.0,0.0,0.0,3112.760009765625
505,2019-12-05,52.95000076293945,35.86000061035156,0.0,0.0,0.0,3117.429931640625
506,2019-12-06,50.88999938964844,35.90999984741211,0.0,0.0,0.0,3145.909912109375
507,2019-12-09,49.0,35.15999984741211,0.0,0.0,0.0,3135.9599609375
508,2019-12-10,47.54999923706055,34.810001373291016,0.0,0.0,0.0,3132.52001953125
509,2019-12-11,47.72999954223633,35.54999923706055,0.0,0.0,0.0,3141.6298828125
510,2019-12-12,47.29999923706055,35.72999954223633,0.0,0.0,0.0,3168.570068359375
511,2019-12-13,49.40999984741211,38.790000915527344,0.0,0.0,0.0,3168.800048828125
512,2019-12-16,49.45000076293945,38.790000915527344,0.0,0.0,0.0,3191.449951171875
513,2019-12-17,48.38999938964844,37.18000030517578,0.0,0.0,0.0,3192.52001953125
514,2019-12-18,50.13999938964844,38.209999084472656,0.0,0.0,0.0,3191.139892578125
515,2019-12-19,49.470001220703125,38.099998474121094,0.0,0.0,0.0,3205.3701171875
516,2019-12-20,49.4900016784668,38.5099983215332,0.0,0.0,0.0,3221.219970703125
517,2019-12-23,47.849998474121094,37.79999923706055,0.0,0.0,0.0,3224.010009765625
518,2019-12-24,47.75,37.09000015258789,0.0,0.0,0.0,3223.3798828125
519,2019-12-26,50.029998779296875,37.959999084472656,0.0,0.0,0.0,3239.909912109375
520,2019-12-27,48.91999816894531,36.11000061035156,0.0,0.0,0.0,3240.02001953125
521,2019-12-30,50.029998779296875,37.130001068115234,0.0,0.0,0.0,3221.2900390625
522,2019-12-31,49.869998931884766,37.779998779296875,0.0,0.0,0.0,3230.780029296875
523,2020-01-02,49.439998626708984,36.70000076293945,0.0,0.0,0.0,3257.85009765625
524,2020-01-03,50.75,37.41999816894531,0.0,0.0,0.0,3234.85009765625
525,2020-01-06,55.11000061035156,39.900001525878906,0.0,0.0,0.0,3246.280029296875
526,2020-01-07,54.75,40.060001373291016,0.0,0.0,0.0,3237.179931640625
527,2020-01-08,55.65999984741211,39.95000076293945,0.0,0.0,0.0,3253.050048828125
528,2020-01-09,55.939998626708984,40.209999084472656,0.0,0.0,0.0,3274.699951171875
529,2020-01-10,57.20000076293945,40.15999984741211,0.0,0.0,0.0,3265.35009765625
530,2020-01-13,58.970001220703125,40.939998626708984,0.0,0.0,0.0,3288.1298828125
531,2020-01-14,59.2400016784668,39.27000045776367,0.0,0.0,0.0,3283.14990234375
532,2020-01-15,60.25,40.22999954223633,0.0,0.0,0.0,3289.2900390625
533,2020-01-16,62.2400016784668,40.61000061035156,0.0,0.0,0.0,3316.81005859375
534,2020-01-17,63.45000076293945,41.189998626708984,0.0,0.0,0.0,3329.6201171875
535,2020-01-21,62.2400016784668,41.130001068115234,0.0,0.0,0.0,3320.7900390625
536,2020-01-22,62.56999969482422,42.220001220703125,0.0,0.0,0.0,3321.75
537,2020-01-23,61.54999923706055,42.810001373291016,0.0,0.0,0.0,3325.5400390625
538,2020-01-24,59.25,42.04999923706055,0.0,0.0,0.0,3295.469970703125
539,2020-01-27,58.060001373291016,41.255001068115234,0.0,0.0,0.0,3243.6298828125
540,2020-01-28,59.06999969482422,42.15999984741211,0.0,0.0,0.0,3276.239990234375
541,2020-01-29,60.2599983215332,43.91999816894531,0.0,0.0,0.0,3273.39990234375
542,2020-01-30,62.45000076293945,47.040000915527344,0.0,0.0,0.0,3283.659912109375
543,2020-01-31,61.09000015258789,46.209999084472656,0.0,0.0,0.0,3225.52001953125
544,2020-02-03,61.08000183105469,45.2599983215332,0.0,0.0,0.0,3248.919921875
545,2020-02-04,63.55500030517578,47.599998474121094,0.0,0.0,0.0,3297.590087890625
546,2020-02-05,61.814998626708984,45.72999954223633,0.0,0.0,0.0,3334.68994140625
547,2020-02-06,62.189998626708984,46.04999923706055,0.0,0.0,0.0,3345.780029296875
548,2020-02-07,62.09000015258789,47.18000030517578,0.0,0.0,0.0,3327.7099609375
549,2020-02-10,63.29999923706055,47.95000076293945,0.0,0.0,0.0,3352.090087890625
550,2020-02-11,65.19000244140625,47.810001373291016,0.0,0.0,0.0,3357.75
551,2020-02-12,65.08000183105469,50.0099983215332,0.0,0.0,0.0,3379.449951171875
552,2020-02-13,65.30999755859375,48.5,0.0,0.0,0.0,3373.93994140625
553,2020-02-14,64.8499984741211,47.029998779296875,0.0,0.0,0.0,3380.159912109375
554,2020-02-18,66.04000091552734,47.08000183105469,0.0,0.0,0.0,3370.2900390625
555,2020-02-19,66.02999877929688,47.29999923706055,0.0,0.0,0.0,3386.14990234375
556,2020-02-20,63.380001068115234,45.9900016784668,0.0,0.0,0.0,3373.22998046875
557,2020-02-21,60.93000030517578,45.68000030517578,0.0,0.0,0.0,3337.75
558,2020-02-24,58.08000183105469,44.959999084472656,0.0,0.0,0.0,3225.889892578125
559,2020-02-25,57.7400016784668,44.310001373291016,0.0,0.0,0.0,3128.2099609375
560,2020-02-26,58.459999084472656,43.90999984741211,0.0,0.0,0.0,3116.389892578125
561,2020-02-27,57.5,45.88999938964844,0.0,0.0,0.0,2978.760009765625
562,2020-02-28,59.63999938964844,45.150001525878906,0.0,0.0,0.0,2954.219970703125
563,2020-03-02,59.130001068115234,44.790000915527344,0.0,0.0,0.0,3090.22998046875
564,2020-03-03,56.47999954223633,43.400001525878906,0.0,0.0,0.0,3003.3701171875
565,2020-03-04,57.20000076293945,44.525001525878906,0.0,0.0,0.0,3130.1201171875
566,2020-03-05,55.91999816894531,47.29999923706055,0.0,0.0,0.0,3023.93994140625
567,2020-03-06,51.959999084472656,43.619998931884766,0.0,0.0,0.0,2972.3701171875
568,2020-03-09,45.7400016784668,38.81999969482422,0.0,0.0,0.0,2746.56005859375
569,2020-03-10,46.90999984741211,38.0,0.0,0.0,0.0,2882.22998046875
570,2020-03-11,42.849998474121094,35.560001373291016,0.0,0.0,0.0,2741.3798828125
571,2020-03-12,37.81999969482422,33.099998474121094,0.0,0.0,0.0,2480.639892578125
572,2020-03-13,39.54999923706055,35.2599983215332,0.0,0.0,0.0,2711.02001953125
573,2020-03-16,33.0099983215332,28.959999084472656,0.0,0.0,0.0,2386.1298828125
574,2020-03-17,38.0099983215332,34.119998931884766,0.0,0.0,0.0,2529.18994140625
575,2020-03-18,38.630001068115234,32.08000183105469,0.0,0.0,0.0,2398.10009765625
576,2020-03-19,41.7400016784668,33.099998474121094,0.0,0.0,0.0,2409.389892578125
577,2020-03-20,49.0099983215332,33.380001068115234,0.0,0.0,0.0,2304.919921875
578,2020-03-23,51.45000076293945,32.900001525878906,0.0,0.0,0.0,2237.39990234375
579,2020-03-24,57.33000183105469,34.4900016784668,0.0,0.0,0.0,2447.330078125
580,2020-03-25,55.779998779296875,33.689998626708984,0.0,0.0,0.0,2475.56005859375
581,2020-03-26,58.63999938964844,34.29999923706055,0.0,0.0,0.0,2630.070068359375
582,2020-03-27,58.790000915527344,34.54999923706055,0.0,0.0,0.0,2541.469970703125
583,2020-03-30,57.720001220703125,34.75,0.0,0.0,0.0,2626.64990234375
584,2020-03-31,55.68000030517578,35.97999954223633,0.0,0.0,0.0,2584.590087890625
585,2020-04-01,54.58000183105469,34.880001068115234,0.0,0.0,0.0,2470.5
586,2020-04-02,56.689998626708984,34.599998474121094,0.0,0.0,0.0,2526.89990234375
587,2020-04-03,57.81999969482422,34.689998626708984,0.0,0.0,0.0,2488.64990234375
588,2020-04-06,59.06999969482422,36.279998779296875,0.0,0.0,0.0,2663.679931640625
589,2020-04-07,59.599998474121094,35.900001525878906,0.0,0.0,0.0,2659.409912109375
590,2020-04-08,60.31999969482422,37.150001525878906,0.0,0.0,0.0,2749.97998046875
591,2020-04-09,58.150001525878906,36.95000076293945,0.0,0.0,0.0,2789.820068359375
592,2020-04-13,58.77000045776367,37.869998931884766,0.0,0.0,0.0,2761.6298828125
593,2020-04-14,60.88999938964844,38.90999984741211,0.0,0.0,0.0,2846.06005859375
594,2020-04-15,61.81999969482422,38.7400016784668,0.0,0.0,0.0,2783.360107421875
595,2020-04-16,63.45000076293945,39.63999938964844,0.0,0.0,0.0,2799.550048828125
596,2020-04-17,64.73999786376953,40.400001525878906,0.0,0.0,0.0,2874.56005859375
597,2020-04-20,68.43000030517578,40.9900016784668,0.0,0.0,0.0,2823.159912109375
598,2020-04-21,66.06999969482422,40.0,0.0,0.0,0.0,2736.56005859375
599,2020-04-22,68.06999969482422,40.290000915527344,0.0,0.0,0.0,2799.31005859375
600,2020-04-23,68.91000366210938,40.150001525878906,0.0,0.0,0.0,2797.800048828125
601,2020-04-24,72.0,41.810001373291016,0.0,0.0,0.0,2836.739990234375
602,2020-04-27,73.5999984741211,43.22999954223633,0.0,0.0,0.0,2878.47998046875
603,2020-04-28,70.12999725341797,43.599998474121094,0.0,0.0,0.0,2863.389892578125
604,2020-04-29,69.27999877929688,44.650001525878906,0.0,0.0,0.0,2939.510009765625
605,2020-04-30,67.66000366210938,45.119998931884766,0.0,0.0,0.0,2912.429931640625
606,2020-05-01,69.20999908447266,44.97999954223633,0.0,0.0,0.0,2830.7099609375
607,2020-05-04,73.43000030517578,45.83000183105469,0.0,0.0,0.0,2842.739990234375
608,2020-05-05,71.58999633789062,46.599998474121094,0.0,0.0,0.0,2868.43994140625
609,2020-05-06,72.44000244140625,46.560001373291016,0.0,0.0,0.0,2848.419921875
610,2020-05-07,75.48999786376953,49.61000061035156,0.0,0.0,0.0,2881.18994140625
611,2020-05-08,76.69999694824219,51.72999954223633,0.0,0.0,0.0,2929.800048828125
612,2020-05-11,76.2300033569336,55.689998626708984,0.0,0.0,0.0,2930.18994140625
613,2020-05-12,76.1500015258789,68.86000061035156,0.0,0.0,0.0,2870.1201171875
614,2020-05-13,76.56999969482422,69.98999786376953,0.0,0.0,0.0,2820.0
615,2020-05-14,77.13999938964844,65.19000244140625,0.0,0.0,0.0,2852.5
616,2020-05-15,77.13999938964844,67.16000366210938,0.0,0.0,0.0,2863.699951171875
617,2020-05-18,76.0999984741211,67.41000366210938,0.0,0.0,0.0,2953.909912109375
618,2020-05-19,78.55000305175781,70.05999755859375,0.0,0.0,0.0,2922.93994140625
619,2020-05-20,80.97000122070312,70.69999694824219,0.0,0.0,0.0,2971.610107421875
620,2020-05-21,80.5999984741211,69.88999938964844,0.0,0.0,0.0,2948.510009765625
621,2020-05-22,82.22000122070312,73.04000091552734,0.0,0.0,0.0,2955.449951171875
622,2020-05-26,79.3499984741211,71.0,0.0,0.0,0.0,2991.77001953125
623,2020-05-27,77.98999786376953,66.81999969482422,0.0,0.0,0.0,3036.1298828125
624,2020-05-28,79.5,67.12999725341797,0.0,0.0,0.0,3029.72998046875
625,2020-05-29,87.80999755859375,71.2699966430664,0.0,0.0,0.0,3044.31005859375
626,2020-06-01,94.83999633789062,69.48999786376953,0.0,0.0,0.0,3055.72998046875
627,2020-06-02,92.25,70.80999755859375,0.0,0.0,0.0,3080.820068359375
628,2020-06-03,98.0999984741211,72.88999938964844,0.0,0.0,0.0,3122.8701171875
629,2020-06-04,95.9800033569336,71.76000213623047,0.0,0.0,0.0,3112.35009765625
630,2020-06-05,93.93000030517578,70.66000366210938,0.0,0.0,0.0,3193.929931640625
631,2020-06-08,95.43000030517578,76.54000091552734,0.0,0.0,0.0,3232.389892578125
632,2020-06-09,93.9000015258789,73.73999786376953,0.0,0.0,0.0,3207.179931640625
633,2020-06-10,97.22000122070312,78.26000213623047,0.0,0.0,0.0,3190.139892578125
634,2020-06-11,95.04000091552734,76.05000305175781,0.0,0.0,0.0,3002.10009765625
635,2020-06-12,93.12000274658203,78.05000305175781,0.0,0.0,0.0,3041.31005859375
636,2020-06-15,99.0199966430664,81.5199966430664,0.0,0.0,0.0,3066.590087890625
637,2020-06-16,101.04000091552734,81.98999786376953,0.0,0.0,0.0,3124.739990234375
638,2020-06-17,98.69000244140625,83.04000091552734,0.0,0.0,0.0,3113.489990234375
639,2020-06-18,101.61000061035156,86.6500015258789,0.0,0.0,0.0,3115.340087890625
640,2020-06-19,101.08000183105469,86.79000091552734,0.0,0.0,0.0,3097.739990234375
641,2020-06-22,105.0199966430664,89.01000213623047,0.0,0.0,0.0,3117.860107421875
642,2020-06-23,104.2699966430664,89.69000244140625,0.0,0.0,0.0,3131.2900390625
643,2020-06-24,103.69999694824219,88.5,0.0,0.0,0.0,3050.330078125
644,2020-06-25,105.70999908447266,89.5999984741211,0.0,0.0,0.0,3083.760009765625
645,2020-06-26,98.79000091552734,84.5,0.0,0.0,0.0,3009.050048828125
646,2020-06-29,98.0999984741211,83.72000122070312,0.0,0.0,0.0,3053.239990234375
647,2020-06-30,100.29000091552734,86.94999694824219,0.0,0.0,0.0,3100.2900390625
648,2020-07-01,102.94999694824219,89.37999725341797,0.0,0.0,0.0,3115.860107421875
649,2020-07-02,107.2699966430664,89.58999633789062,0.0,0.0,0.0,3130.010009765625
650,2020-07-06,106.38999938964844,88.95999908447266,0.0,0.0,0.0,3179.719970703125
651,2020-07-07,106.41999816894531,90.08999633789062,0.0,0.0,0.0,3145.320068359375
652,2020-07-08,114.55000305175781,96.12999725341797,0.0,0.0,0.0,3169.93994140625
653,2020-07-09,117.45999908447266,96.0999984741211,0.0,0.0,0.0,3152.050048828125
654,2020-07-10,116.6500015258789,96.41000366210938,0.0,0.0,0.0,3185.0400390625
655,2020-07-13,106.20999908447266,86.66000366210938,0.0,0.0,0.0,3155.219970703125
656,2020-07-14,105.61000061035156,88.88999938964844,0.0,0.0,0.0,3197.52001953125
657,2020-07-15,103.1500015258789,88.4800033569336,0.0,0.0,0.0,3226.56005859375
658,2020-07-16,101.05999755859375,85.31500244140625,0.0,0.0,0.0,3215.570068359375
659,2020-07-17,101.43000030517578,87.30000305175781,0.0,0.0,0.0,3224.72998046875
660,2020-07-20,106.72000122070312,92.13999938964844,0.0,0.0,0.0,3251.840087890625
661,2020-07-21,106.5999984741211,90.72000122070312,0.0,0.0,0.0,3257.300048828125
662,2020-07-22,103.70999908447266,89.5,0.0,0.0,0.0,3276.02001953125
663,2020-07-23,101.45999908447266,85.22000122070312,0.0,0.0,0.0,3235.659912109375
664,2020-07-24,100.02999877929688,84.83999633789062,0.0,0.0,0.0,3215.6298828125
665,2020-07-27,103.5999984741211,87.83000183105469,0.0,0.0,0.0,3239.409912109375
666,2020-07-28,105.7300033569336,88.27999877929688,0.0,0.0,0.0,3218.43994140625
667,2020-07-29,112.91999816894531,90.12999725341797,0.0,0.0,0.0,3258.43994140625
668,2020-07-30,111.91000366210938,92.76000213623047,0.0,0.0,0.0,3246.219970703125
669,2020-07-31,113.19999694824219,93.86000061035156,0.0,0.0,0.0,3271.1201171875
670,2020-08-03,115.4800033569336,95.66999816894531,0.0,0.0,0.0,3294.610107421875
671,2020-08-04,114.95999908447266,94.22000122070312,0.0,0.0,0.0,3306.510009765625
672,2020-08-05,114.75,94.31999969482422,0.0,0.0,0.0,3327.77001953125
673,2020-08-06,110.30000305175781,90.01000213623047,0.0,0.0,0.0,3349.159912109375
674,2020-08-07,101.75,75.27999877929688,0.0,0.0,0.0,3351.280029296875
675,2020-08-10,97.0,76.36499786376953,0.0,0.0,0.0,3360.469970703125
676,2020-08-11,98.16000366210938,75.68000030517578,0.0,0.0,0.0,3333.68994140625
677,2020-08-12,98.44999694824219,76.61000061035156,0.0,0.0,0.0,3380.35009765625
678,2020-08-13,100.88999938964844,82.41999816894531,0.0,0.0,0.0,3373.429931640625
679,2020-08-14,101.25,81.23999786376953,0.0,0.0,0.0,3372.85009765625
680,2020-08-17,105.33999633789062,83.44999694824219,0.0,0.0,0.0,3381.989990234375
681,2020-08-18,107.0999984741211,83.45999908447266,0.0,0.0,0.0,3389.780029296875
682,2020-08-19,108.1500015258789,82.47000122070312,0.0,0.0,0.0,3374.85009765625
683,2020-08-20,112.48999786376953,85.77999877929688,0.0,0.0,0.0,3385.510009765625
684,2020-08-21,112.0199966430664,86.12000274658203,0.0,0.0,0.0,3397.159912109375
685,2020-08-24,111.24500274658203,84.33999633789062,0.0,0.0,0.0,3431.280029296875
686,2020-08-25,113.56999969482422,83.7699966430664,0.0,0.0,0.0,3443.6201171875
687,2020-08-26,117.11000061035156,86.27999877929688,0.0,0.0,0.0,3478.72998046875
688,2020-08-27,117.12999725341797,83.54000091552734,0.0,0.0,0.0,3484.550048828125
689,2020-08-28,118.63999938964844,82.9800033569336,0.0,0.0,0.0,3508.010009765625
690,2020-08-31,125.7300033569336,83.55000305175781,0.0,0.0,0.0,3500.31005859375
691,2020-09-01,143.69000244140625,85.7699966430664,0.0,0.0,0.0,3526.64990234375
692,2020-09-02,142.07000732421875,84.19000244140625,0.0,0.0,0.0,3580.840087890625
693,2020-09-03,129.25,80.0999984741211,0.0,0.0,0.0,3455.06005859375
694,2020-09-04,125.19000244140625,79.56999969482422,0.0,0.0,0.0,3426.9599609375
695,2020-09-08,125.62999725341797,79.9800033569336,0.0,0.0,0.0,3331.840087890625
696,2020-09-09,128.17999267578125,81.9800033569336,0.0,0.0,0.0,3398.9599609375
