,Date,BTC-CAD,CEL-CAD,ETH-CAD,IOTX-CAD
462,2020-12-27,33737.04296875,5.4658660888671875,876.6015625,0.008581000380218029
463,2020-12-28,34786.046875,6.00686502456665,938.0770874023438,0.008341999724507332
464,2020-12-29,35085.89453125,7.002035140991211,938.0026245117188,0.008466999977827072
465,2020-12-30,36777.83984375,7.116909980773926,958.4607543945312,0.008464000187814236
466,2020-12-31,36919.1875,6.947379112243652,939.2237548828125,0.008050999604165554
467,2021-01-01,37393.08984375,6.961658954620361,929.7528076171875,0.008445000275969505
468,2021-01-02,40898.171875,7.637013912200928,985.9868774414062,0.008456000126898289
469,2021-01-03,41711.19140625,8.257283210754395,1241.2164306640625,0.008623999543488026
470,2021-01-04,40865.0625,7.6643548011779785,1329.5791015625,0.00839299988001585
471,2021-01-05,43089.9921875,7.682836055755615,1394.40625,0.008803999982774258
472,2021-01-06,46641.22265625,7.62056303024292,1528.9114990234375,0.00939599983394146
473,2021-01-07,49945.90625,7.211116790771484,1554.88916015625,0.009176000021398067
474,2021-01-08,51769.02734375,7.004683971405029,1553.411865234375,0.00904799997806549
475,2021-01-09,51079.3984375,6.836151123046875,1625.57177734375,0.01013300009071827
476,2021-01-10,48817.73828125,6.94196081161499,1606.510498046875,0.009624999947845936
477,2021-01-11,45432.59765625,6.225925922393799,1392.5440673828125,0.008843000046908855
478,2021-01-12,43108.24609375,6.00614595413208,1325.96435546875,0.008599000051617622
479,2021-01-13,47383.3046875,6.347949981689453,1435.7823486328125,0.008860999718308449
480,2021-01-14,49563.34765625,6.6613450050354,1541.074951171875,0.009247999638319016
481,2021-01-15,46905.53515625,6.06006383895874,1492.5997314453125,0.010356999933719635
482,2021-01-16,46081.14453125,6.322445869445801,1571.192626953125,0.010453999973833561
483,2021-01-17,45711.0078125,6.034821033477783,1571.1207275390625,0.011362999677658081
484,2021-01-18,46701.33203125,6.106354236602783,1602.962158203125,0.010882000438869
485,2021-01-19,45888.9453125,5.969641208648682,1752.2315673828125,0.010231000371277332
486,2021-01-20,44892.29296875,5.830728054046631,1745.6365966796875,0.011079000309109688
487,2021-01-21,38992.07421875,5.110448837280273,1418.6986083984375,0.009882999584078789
488,2021-01-22,42028.71484375,6.281661033630371,1574.543701171875,0.01322999969124794
489,2021-01-23,40834.1328125,6.141129970550537,1567.5126953125,0.012225000187754631
490,2021-01-24,41094.109375,6.740860939025879,1771.0762939453125,0.012001999653875828
491,2021-01-25,41229.37890625,6.363097190856934,1687.083251953125,0.011675000190734863
